NPA/PLZ;PLZ_NAME;NAME;KT;MedStat;empty;empty2
6661;6661 Loco;Loco;TI;TI09;;
6662;6662 Russo;Russo;TI;TI09;;
6663;6663 Comologno;Comologno;TI;TI09;;
6664;6664 Vergeletto;Vergeletto;TI;TI09;;
6670;6670 Avegno;Avegno;TI;TI12;;
6672;6672 Gordevio;Gordevio;TI;TI12;;
6673;6673 Maggia;Maggia;TI;TI12;;
6674;6674 Someo;Someo;TI;TI12;;
6675;6675 Cevio;Cevio;TI;TI12;;
6676;6676 Bignasco;Bignasco;TI;TI12;;
6677;6677 Aurigeno;Aurigeno;TI;TI12;;
6678;6678 Giumaglio;Giumaglio;TI;TI12;;
6682;6682 Linescio;Linescio;TI;TI12;;
6683;6683 Cerentino;Cerentino;TI;TI12;;
6684;6684 Campo (Vallemaggia);Campo (Vallemaggia);TI;TI12;;
6685;6685 Bosco/Gurin;Bosco/Gurin;TI;TI12;;
6690;6690 Cavergno;Cavergno;TI;TI12;;
6692;6692 Menzonio;Menzonio;TI;TI12;;
6693;6693 Broglio;Broglio;TI;TI12;;
6694;6694 Prato-Sornico;Prato-Sornico;TI;TI12;;
6695;6695 Peccia;Peccia;TI;TI12;;
6696;6696 Fusio;Fusio;TI;TI12;;
6702;6702 Claro;Claro;TI;TI01;;
6703;6703 Osogna;Osogna;TI;TI01;;
6705;6705 Cresciano;Cresciano;TI;TI01;;
6707;6707 Iragna;Iragna;TI;TI02;;
6710;6710 Biasca;Biasca;TI;TI02;;
6712;6712 Malvaglia Chiesa;Malvaglia Chiesa;TI;TI03;;
6713;6713 Malvaglia;Malvaglia;TI;TI03;;
6714;6714 Semione;Semione;TI;TI03;;
6715;6715 Dongio;Dongio;TI;TI03;;
6716;6716 Acquarossa;Acquarossa;TI;TI03;;
6717;6717 Dangio;Dangio;TI;TI03;;
6718;6718 Olivone;Olivone;TI;TI03;;
6719;6719 Aquila;Aquila;TI;TI03;;
6720;6720 Campo (Blenio);Campo (Blenio);TI;TI03;;
6721;6721 Ludiano;Ludiano;TI;TI03;;
6722;6722 Corzoneso;Corzoneso;TI;TI03;;
6723;6723 Prugiasco;Prugiasco;TI;TI03;;
6724;6724 Ponto Valentino;Ponto Valentino;TI;TI03;;
6742;6742 Pollegio;Pollegio;TI;TI04;;
6743;6743 Bodio TI;Bodio TI;TI;TI04;;
6744;6744 Personico;Personico;TI;TI04;;
6745;6745 Giornico;Giornico;TI;TI04;;
6746;6746 Lavorgo;Lavorgo;TI;TI04;;
6747;6747 Chironico;Chironico;TI;TI04;;
6748;6748 Anzonico;Anzonico;TI;TI04;;
6749;6749 Sobrio;Sobrio;TI;TI04;;
6760;6760 Faido;Faido;TI;TI05;;
6762;6762 Faido Stazione;Faido Stazione;TI;TI05;;
6763;6763 Osco;Osco;TI;TI05;;
6764;6764 Chiggiogna;Chiggiogna;TI;TI04;;
6772;6772 Rodi-Fiesso;Rodi-Fiesso;TI;TI05;;
6773;6773 Prato (Leventina);Prato (Leventina);TI;TI05;;
6774;6774 Dalpe;Dalpe;TI;TI05;;
6775;6775 Ambrì;Ambrì;TI;TI05;;
6776;6776 Piotta;Piotta;TI;TI05;;
6777;6777 Quinto;Quinto;TI;TI05;;
6780;6780 Airolo;Airolo;TI;TI05;;
6781;6781 Villa Bedretto;Villa Bedretto;TI;TI05;;
6802;6802 Rivera;Rivera;TI;TI17;;
6803;6803 Camignolo;Camignolo;TI;TI17;;
6804;6804 Bironico;Bironico;TI;TI17;;
6805;6805 Mezzovico;Mezzovico;TI;TI17;;
6806;6806 Sigirino;Sigirino;TI;TI17;;
6807;6807 Taverne;Taverne;TI;TI17;;
6808;6808 Torricella;Torricella;TI;TI17;;
6809;6809 Medeglia;Medeglia;TI;TI17;;
6810;6810 Isone;Isone;TI;TI17;;
6814;6814 Lamone;Lamone;TI;TI18;;
6815;6815 Melide;Melide;TI;TI19;;
6816;6816 Bissone;Bissone;TI;TI29;;
6817;6817 Maroggia;Maroggia;TI;TI29;;
6818;6818 Melano;Melano;TI;TI29;;
6821;6821 Rovio;Rovio;TI;TI29;;
6822;6822 Arogno;Arogno;TI;TI29;;
6823;6823 Pugerna;Pugerna;TI;TI29;;
6825;6825 Capolago;Capolago;TI;TI29;;
6826;6826 Riva San Vitale;Riva San Vitale;TI;TI29;;
6827;6827 Brusino Arsizio;Brusino Arsizio;TI;TI29;;
6828;6828 Balerna;Balerna;TI;TI30;;
6830;6830 Chiasso;Chiasso;TI;TI31;;
6832;6832 Pedrinate;Pedrinate;TI;TI31;;
6833;6833 Vacallo;Vacallo;TI;TI32;;
6834;6834 Morbio Inferiore;Morbio Inferiore;TI;TI32;;
6835;6835 Morbio Superiore;Morbio Superiore;TI;TI32;;
6836;6836 Serfontana;Serfontana;TI;TI32;;
6837;6837 Caneggio;Caneggio;TI;TI32;;
6838;6838 Muggio;Muggio;TI;TI32;;
6839;6839 Sagno;Sagno;TI;TI32;;
6850;6850 Mendrisio;Mendrisio;TI;TI33;;
6852;6852 Genestrerio;Genestrerio;TI;TI34;;
6853;6853 Ligornetto;Ligornetto;TI;TI34;;
6854;6854 S. Pietro;S. Pietro;TI;TI34;;
6855;6855 Stabio;Stabio;TI;TI34;;
6862;6862 Rancate;Rancate;TI;TI34;;
6863;6863 Besazio;Besazio;TI;TI34;;
6864;6864 Arzo;Arzo;TI;TI34;;
6865;6865 Tremona;Tremona;TI;TI34;;
6866;6866 Meride;Meride;TI;TI34;;
6871;6871 Mendrisio CS;Mendrisio CS;TI;TI33;;
6872;6872 Salorino;Salorino;TI;TI33;;
6873;6873 Corteglia;Corteglia;TI;TI30;;
6874;6874 Castel San Pietro;Castel San Pietro;TI;TI32;;
6875;6875 Monte;Monte;TI;TI32;;
6877;6877 Coldrerio;Coldrerio;TI;TI30;;
6882;6882 Brusata (Novazzano);Brusata (Novazzano);TI;TI30;;
6883;6883 Novazzano;Novazzano;TI;TI30;;
6900;6900 Lugano;Lugano;TI;TI20;;
6901;6901 Lugano;Lugano;TI;TI20;;
6902;6902 Lugano 2 Paradiso Caselle;Lugano 2 Paradiso Caselle;TI;TI20;;
6903;6903 Lugano;Lugano;TI;TI21;;
6904;6904 Lugano 4 Molino Nuovo Casel;Lugano 4 Molino Nuovo Casel;TI;TI20;;
6905;6905 Lugano 5 Serv Autopostali;Lugano 5 Serv Autopostali;TI;TI20;;
6906;6906 Lugano 6 Cassarate Caselle;Lugano 6 Cassarate Caselle;TI;TI20;;
6907;6907 Lugano 7 Loreto Caselle;Lugano 7 Loreto Caselle;TI;TI20;;
6908;6908 Massagno Caselle;Massagno Caselle;TI;TI20;;
6910;6910 Lugano Servizi Speciali;Lugano Servizi Speciali;TI;TI20;;
6911;6911 Campione d'Italia;Campione d'Italia;XY;ITA;;
6912;6912 Pazzallo;Pazzallo;TI;TI19;;
6913;6913 Carabbia;Carabbia;TI;TI19;;
6914;6914 Carona;Carona;TI;TI19;;
6915;6915 Pambio-Noranco;Pambio-Noranco;TI;TI19;;
6916;6916 Grancia;Grancia;TI;TI19;;
6917;6917 Barbengo;Barbengo;TI;TI19;;
6918;6918 Figino;Figino;TI;TI19;;
6919;6919 Carabietta;Carabietta;TI;TI19;;
6921;6921 Vico Morcote;Vico Morcote;TI;TI19;;
6922;6922 Morcote;Morcote;TI;TI19;;
6924;6924 Sorengo;Sorengo;TI;TI22;;
6925;6925 Gentilino;Gentilino;TI;TI22;;
6926;6926 Montagnola;Montagnola;TI;TI19;;
6927;6927 Agra;Agra;TI;TI19;;
6928;6928 Manno;Manno;TI;TI18;;
6929;6929 Gravesano;Gravesano;TI;TI18;;
6930;6930 Bedano;Bedano;TI;TI18;;
6932;6932 Breganzona;Breganzona;TI;TI22;;
6933;6933 Muzzano;Muzzano;TI;TI22;;
6934;6934 Bioggio;Bioggio;TI;TI23;;
6935;6935 Bosco Luganese;Bosco Luganese;TI;TI23;;
6936;6936 Cademario;Cademario;TI;TI23;;
6937;6937 Breno;Breno;TI;TI24;;
6938;6938 Vezio;Vezio;TI;TI24;;
6939;6939 Mugena;Mugena;TI;TI24;;
6942;6942 Savosa;Savosa;TI;TI25;;
6943;6943 Vezia;Vezia;TI;TI18;;
6944;6944 Cureglia;Cureglia;TI;TI25;;
6945;6945 Origlio;Origlio;TI;TI26;;
6946;6946 Ponte Capriasca;Ponte Capriasca;TI;TI26;;
6947;6947 Vaglio;Vaglio;TI;TI26;;
6948;6948 Porza;Porza;TI;TI25;;
6949;6949 Comano;Comano;TI;TI25;;
6950;6950 Tesserete;Tesserete;TI;TI26;;
6951;6951 Insone;Insone;TI;TI26;;
6952;6952 Canobbio;Canobbio;TI;TI25;;
6953;6953 Lugaggia;Lugaggia;TI;TI26;;
6954;6954 Sala Capriasca;Sala Capriasca;TI;TI26;;
6955;6955 Cagiallo;Cagiallo;TI;TI26;;
6956;6956 Lopagno;Lopagno;TI;TI26;;
6957;6957 Roveredo TI;Roveredo TI;TI;TI26;;
6958;6958 Bidogno;Bidogno;TI;TI26;;
6959;6959 Maglio di Colla;Maglio di Colla;TI;TI26;;
6960;6960 Odogno;Odogno;TI;TI26;;
6962;6962 Viganello;Viganello;TI;TI21;;
6963;6963 Pregassona;Pregassona;TI;TI27;;
6964;6964 Davesco-Soragno;Davesco-Soragno;TI;TI28;;
6965;6965 Cadro;Cadro;TI;TI28;;
6966;6966 Villa Luganese;Villa Luganese;TI;TI28;;
6967;6967 Dino;Dino;TI;TI28;;
6968;6968 Sonvico;Sonvico;TI;TI28;;
6974;6974 Aldesago;Aldesago;TI;TI21;;
6976;6976 Castagnola;Castagnola;TI;TI21;;
6977;6977 Ruvigliana;Ruvigliana;TI;TI21;;
6978;6978 Gandria;Gandria;TI;TI21;;
6979;6979 Brè sopra Lugano;Brè sopra Lugano;TI;TI21;;
6980;6980 Castelrotto;Castelrotto;TI;TI24;;
6981;6981 Bedigliora;Bedigliora;TI;TI24;;
6982;6982 Agno;Agno;TI;TI23;;
6983;6983 Magliaso;Magliaso;TI;TI23;;
6984;6984 Pura;Pura;TI;TI24;;
6986;6986 Novaggio;Novaggio;TI;TI24;;
6987;6987 Caslano;Caslano;TI;TI24;;
6988;6988 Ponte Tresa;Ponte Tresa;TI;TI24;;
6989;6989 Purasca;Purasca;TI;TI24;;
6990;6990 Cassina d'Agno;Cassina d'Agno;TI;TI23;;
6991;6991 Neggio;Neggio;TI;TI23;;
6992;6992 Vernate;Vernate;TI;TI23;;
6993;6993 Iseo;Iseo;TI;TI23;;
6994;6994 Aranno;Aranno;TI;TI23;;
6995;6995 Madonna del Piano;Madonna del Piano;TI;TI24;;
6996;6996 Ponte Cremenaga;Ponte Cremenaga;TI;TI24;;
6997;6997 Sessa;Sessa;TI;TI24;;
6998;6998 Monteggio;Monteggio;TI;TI24;;
6999;6999 Astano;Astano;TI;TI24;;
7000;7000 Chur;Chur;GR;GR01;;
7001;7001 Chur;Chur;GR;GR01;;
7002;7002 Chur;Chur;GR;GR01;;
7003;7003 Chur Postauto GR Reg. Chur;Chur Postauto GR Reg. Chur;GR;GR01;;
7004;7004 Chur;Chur;GR;GR01;;
7005;7005 Chur;Chur;GR;GR01;;
7006;7006 Chur;Chur;GR;GR01;;
7007;7007 Chur;Chur;GR;GR01;;
7012;7012 Felsberg;Felsberg;GR;GR02;;
7013;7013 Domat/Ems;Domat/Ems;GR;GR03;;
7014;7014 Trin;Trin;GR;GR15;;
7015;7015 Tamins;Tamins;GR;GR02;;
7016;7016 Trin Mulin;Trin Mulin;GR;GR15;;
7017;7017 Flims Dorf;Flims Dorf;GR;GR15;;
7018;7018 Flims Waldhaus;Flims Waldhaus;GR;GR15;;
7019;7019 Fidaz;Fidaz;GR;GR15;;
7020;7020 Flims Session;Flims Session;GR;GR15;;
7023;7023 Haldenstein;Haldenstein;GR;GR04;;
7026;7026 Maladers;Maladers;GR;GR10;;
7027;7027 Castiel;Castiel;GR;GR10;;
7028;7028 St. Peter;St. Peter;GR;GR10;;
7029;7029 Peist;Peist;GR;GR10;;
7031;7031 Laax GR;Laax GR;GR;GR15;;
7032;7032 Laax GR 2;Laax GR 2;GR;GR15;;
7050;7050 Arosa;Arosa;GR;GR10;;
7056;7056 Molinis;Molinis;GR;GR10;;
7057;7057 Langwies;Langwies;GR;GR10;;
7058;7058 Litzirüti;Litzirüti;GR;GR10;;
7062;7062 Passugg;Passugg;GR;GR11;;
7063;7063 Praden;Praden;GR;GR10;;
7064;7064 Tschiertschen;Tschiertschen;GR;GR10;;
7074;7074 Malix;Malix;GR;GR11;;
7075;7075 Churwalden;Churwalden;GR;GR11;;
7076;7076 Parpan;Parpan;GR;GR11;;
7077;7077 Valbella;Valbella;GR;GR11;;
7078;7078 Lenzerheide/Lai;Lenzerheide/Lai;GR;GR11;;
7082;7082 Vaz/Obervaz;Vaz/Obervaz;GR;GR11;;
7083;7083 Lantsch/Lenz;Lantsch/Lenz;GR;GR11;;
7084;7084 Brienz/Brinzauls GR;Brienz/Brinzauls GR;GR;GR12;;
7104;7104 Versam;Versam;GR;GR16;;
7106;7106 Tenna;Tenna;GR;GR16;;
7107;7107 Safien Platz;Safien Platz;GR;GR16;;
7108;7108 Mura (Safien);Mura (Safien);GR;GR16;;
7109;7109 Thalkirch;Thalkirch;GR;GR16;;
7110;7110 Peiden;Peiden;GR;GR16;;
7111;7111 Pitasch;Pitasch;GR;GR16;;
7112;7112 Duvin;Duvin;GR;GR16;;
7113;7113 Camuns;Camuns;GR;GR16;;
7114;7114 Uors (Lumnezia);Uors (Lumnezia);GR;GR16;;
7115;7115 Surcasti;Surcasti;GR;GR16;;
7116;7116 Tersnaus;Tersnaus;GR;GR16;;
7122;7122 Valendas;Valendas;GR;GR16;;
7126;7126 Castrisch;Castrisch;GR;GR16;;
7127;7127 Sevgein;Sevgein;GR;GR16;;
7128;7128 Riein;Riein;GR;GR16;;
7130;7130 Ilanz;Ilanz;GR;GR17;;
7132;7132 Vals;Vals;GR;GR16;;
7133;7133 Obersaxen Affeier;Obersaxen Affeier;GR;GR18;;
7134;7134 Obersaxen;Obersaxen;GR;GR18;;
7135;7135 Obersaxen Giraniga;Obersaxen Giraniga;GR;GR18;;
7136;7136 Obersaxen Friggahüs;Obersaxen Friggahüs;GR;GR18;;
7137;7137 Flond;Flond;GR;GR17;;
7138;7138 Surcuolm;Surcuolm;GR;GR17;;
7141;7141 Luven;Luven;GR;GR17;;
7142;7142 Cumbel;Cumbel;GR;GR16;;
7143;7143 Morissen;Morissen;GR;GR16;;
7144;7144 Vella;Vella;GR;GR16;;
7145;7145 Degen;Degen;GR;GR16;;
7146;7146 Vattiz;Vattiz;GR;GR16;;
7147;7147 Vignogn;Vignogn;GR;GR16;;
7148;7148 Lumbrein;Lumbrein;GR;GR16;;
7149;7149 Vrin;Vrin;GR;GR16;;
7151;7151 Schluein;Schluein;GR;GR17;;
7152;7152 Sagogn;Sagogn;GR;GR17;;
7153;7153 Falera;Falera;GR;GR15;;
7154;7154 Ruschein;Ruschein;GR;GR17;;
7155;7155 Ladir;Ladir;GR;GR17;;
7156;7156 Rueun;Rueun;GR;GR17;;
7157;7157 Siat;Siat;GR;GR17;;
7158;7158 Waltensburg/Vuorz;Waltensburg/Vuorz;GR;GR18;;
7159;7159 Andiast;Andiast;GR;GR18;;
7162;7162 Tavanasa;Tavanasa;GR;GR18;;
7163;7163 Danis;Danis;GR;GR18;;
7164;7164 Dardin;Dardin;GR;GR18;;
7165;7165 Breil/Brigels;Breil/Brigels;GR;GR18;;
7166;7166 Trun;Trun;GR;GR18;;
7167;7167 Zignau;Zignau;GR;GR18;;
7168;7168 Schlans;Schlans;GR;GR18;;
7172;7172 Rabius;Rabius;GR;GR18;;
7173;7173 Surrein;Surrein;GR;GR19;;
7174;7174 S. Benedetg;S. Benedetg;GR;GR19;;
7175;7175 Sumvitg;Sumvitg;GR;GR19;;
7176;7176 Cumpadials;Cumpadials;GR;GR19;;
7180;7180 Disentis/Mustér;Disentis/Mustér;GR;GR19;;
7182;7182 Cavardiras;Cavardiras;GR;GR19;;
7183;7183 Mumpé Medel;Mumpé Medel;GR;GR19;;
7184;7184 Curaglia;Curaglia;GR;GR19;;
7185;7185 Platta;Platta;GR;GR19;;
7186;7186 Segnas;Segnas;GR;GR19;;
7187;7187 Camischolas;Camischolas;GR;GR19;;
7188;7188 Sedrun;Sedrun;GR;GR19;;
7189;7189 Rueras;Rueras;GR;GR19;;
7199;7199 Trin Station;Trin Station;GR;GR02;;
7200;7200 Untervaz Sortierung;Untervaz Sortierung;GR;GR04;;
7201;7201 Untervaz Bahnhof;Untervaz Bahnhof;GR;GR04;;
7202;7202 Says;Says;GR;GR04;;
7203;7203 Trimmis;Trimmis;GR;GR04;;
7204;7204 Untervaz;Untervaz;GR;GR04;;
7205;7205 Zizers;Zizers;GR;GR04;;
7206;7206 Igis;Igis;GR;GR05;;
7207;7207 Landquart Fabriken;Landquart Fabriken;GR;GR05;;
7208;7208 Malans GR;Malans GR;GR;GR06;;
7210;7210 Untervaz CIRCLE;Untervaz CIRCLE;GR;GR04;;
7212;7212 Seewis Dorf;Seewis Dorf;GR;GR07;;
7213;7213 Valzeina;Valzeina;GR;GR07;;
7214;7214 Grüsch;Grüsch;GR;GR07;;
7215;7215 Fanas;Fanas;GR;GR07;;
7220;7220 Schiers;Schiers;GR;GR07;;
7222;7222 Lunden;Lunden;GR;GR07;;
7223;7223 Buchen im Prättigau;Buchen im Prättigau;GR;GR07;;
7224;7224 Putz;Putz;GR;GR08;;
7226;7226 Stels;Stels;GR;GR07;;
7228;7228 Schuders;Schuders;GR;GR07;;
7230;7230 Untervaz CALL;Untervaz CALL;GR;GR04;;
7231;7231 Pragg-Jenaz;Pragg-Jenaz;GR;GR07;;
7232;7232 Furna;Furna;GR;GR07;;
7233;7233 Jenaz;Jenaz;GR;GR07;;
7235;7235 Fideris;Fideris;GR;GR08;;
7240;7240 Küblis;Küblis;GR;GR08;;
7241;7241 Conters im Prättigau;Conters im Prättigau;GR;GR08;;
7242;7242 Luzein;Luzein;GR;GR08;;
7243;7243 Pany;Pany;GR;GR08;;
7244;7244 Gadenstätt;Gadenstätt;GR;GR08;;
7245;7245 Ascharina;Ascharina;GR;GR08;;
7246;7246 St. Antönien;St. Antönien;GR;GR08;;
7247;7247 Saas im Prättigau;Saas im Prättigau;GR;GR08;;
7249;7249 Serneus;Serneus;GR;GR08;;
7250;7250 Klosters;Klosters;GR;GR08;;
7252;7252 Klosters Dorf;Klosters Dorf;GR;GR08;;
7260;7260 Davos Dorf;Davos Dorf;GR;GR09;;
7265;7265 Davos Wolfgang;Davos Wolfgang;GR;GR09;;
7270;7270 Davos Platz;Davos Platz;GR;GR09;;
7272;7272 Davos Clavadel;Davos Clavadel;GR;GR09;;
7276;7276 Davos Frauenkirch;Davos Frauenkirch;GR;GR09;;
7277;7277 Davos Glaris;Davos Glaris;GR;GR09;;
7278;7278 Davos Monstein;Davos Monstein;GR;GR09;;
7302;7302 Landquart;Landquart;GR;GR05;;
7303;7303 Mastrils;Mastrils;GR;GR05;;
7304;7304 Maienfeld;Maienfeld;GR;GR06;;
7306;7306 Fläsch;Fläsch;GR;GR06;;
7307;7307 Jenins;Jenins;GR;GR06;;
7310;7310 Bad Ragaz;Bad Ragaz;SG;SG24;;
7312;7312 Pfäfers;Pfäfers;SG;SG24;;
7313;7313 St. Margrethenberg;St. Margrethenberg;SG;SG24;;
7314;7314 Vadura;Vadura;SG;SG24;;
7315;7315 Vättis;Vättis;SG;SG24;;
7317;7317 Valens;Valens;SG;SG24;;
7320;7320 Sargans;Sargans;SG;SG25;;
7323;7323 Wangs;Wangs;SG;SG24;;
7324;7324 Vilters;Vilters;SG;SG24;;
7325;7325 Schwendi im Weisstannental;Schwendi im Weisstannental;SG;SG25;;
7326;7326 Weisstannen;Weisstannen;SG;SG25;;
7402;7402 Bonaduz;Bonaduz;GR;GR02;;
7403;7403 Rhäzüns;Rhäzüns;GR;GR02;;
7404;7404 Feldis/Veulden;Feldis/Veulden;GR;GR13;;
7405;7405 Rothenbrunnen;Rothenbrunnen;GR;GR13;;
7407;7407 Trans;Trans;GR;GR13;;
7408;7408 Cazis;Cazis;GR;GR13;;
7411;7411 Sils im Domleschg;Sils im Domleschg;GR;GR13;;
7412;7412 Scharans;Scharans;GR;GR13;;
7413;7413 Fürstenaubruck;Fürstenaubruck;GR;GR13;;
7414;7414 Fürstenau;Fürstenau;GR;GR13;;
7415;7415 Rodels;Rodels;GR;GR13;;
7416;7416 Almens;Almens;GR;GR13;;
7417;7417 Paspels;Paspels;GR;GR13;;
7418;7418 Tumegl/Tomils;Tumegl/Tomils;GR;GR13;;
7419;7419 Scheid;Scheid;GR;GR13;;
7421;7421 Summaprada;Summaprada;GR;GR13;;
7422;7422 Tartar;Tartar;GR;GR13;;
7423;7423 Sarn;Sarn;GR;GR13;;
7424;7424 Präz;Präz;GR;GR13;;
7425;7425 Masein;Masein;GR;GR14;;
7426;7426 Flerden;Flerden;GR;GR14;;
7427;7427 Urmein;Urmein;GR;GR14;;
7428;7428 Tschappina;Tschappina;GR;GR14;;
7430;7430 Thusis;Thusis;GR;GR14;;
7431;7431 Mutten;Mutten;GR;GR13;;
7432;7432 Zillis;Zillis;GR;GR14;;
7433;7433 Donat;Donat;GR;GR14;;
7434;7434 Sufers;Sufers;GR;GR14;;
7435;7435 Splügen;Splügen;GR;GR14;;
7436;7436 Medels im Rheinwald;Medels im Rheinwald;GR;GR14;;
7437;7437 Nufenen;Nufenen;GR;GR14;;
7438;7438 Hinterrhein;Hinterrhein;GR;GR14;;
7440;7440 Andeer;Andeer;GR;GR14;;
7442;7442 Clugin;Clugin;GR;GR14;;
7443;7443 Pignia;Pignia;GR;GR14;;
7444;7444 Ausserferrera;Ausserferrera;GR;GR14;;
7445;7445 Innerferrera;Innerferrera;GR;GR14;;
7446;7446 Campsut-Cröt;Campsut-Cröt;GR;GR14;;
7447;7447 Cresta (Avers);Cresta (Avers);GR;GR14;;
7448;7448 Juf;Juf;GR;GR14;;
7450;7450 Tiefencastel;Tiefencastel;GR;GR12;;
7451;7451 Alvaschein;Alvaschein;GR;GR12;;
7452;7452 Cunter;Cunter;GR;GR12;;
7453;7453 Tinizong;Tinizong;GR;GR12;;
7454;7454 Rona;Rona;GR;GR12;;
7455;7455 Mulegns;Mulegns;GR;GR12;;
7456;7456 Sur;Sur;GR;GR12;;
7457;7457 Bivio;Bivio;GR;GR12;;
7458;7458 Mon;Mon;GR;GR12;;
7459;7459 Stierva;Stierva;GR;GR12;;
7460;7460 Savognin;Savognin;GR;GR12;;
7462;7462 Salouf;Salouf;GR;GR12;;
7463;7463 Riom;Riom;GR;GR12;;
7464;7464 Parsonz;Parsonz;GR;GR12;;
7472;7472 Surava;Surava;GR;GR12;;
7473;7473 Alvaneu Bad;Alvaneu Bad;GR;GR12;;
7477;7477 Filisur;Filisur;GR;GR12;;
7482;7482 Bergün/Bravuogn;Bergün/Bravuogn;GR;GR12;;
7484;7484 Latsch;Latsch;GR;GR12;;
7492;7492 Alvaneu Dorf;Alvaneu Dorf;GR;GR12;;
7493;7493 Schmitten (Albula);Schmitten (Albula);GR;GR12;;
7494;7494 Davos Wiesen;Davos Wiesen;GR;GR12;;
7500;7500 St. Moritz;St. Moritz;GR;GR22;;
7502;7502 Bever;Bever;GR;GR23;;
7503;7503 Samedan;Samedan;GR;GR23;;
7504;7504 Pontresina;Pontresina;GR;GR22;;
7505;7505 Celerina/Schlarigna;Celerina/Schlarigna;GR;GR22;;
7512;7512 Champfèr;Champfèr;GR;GR22;;
7513;7513 Silvaplana;Silvaplana;GR;GR22;;
7514;7514 Sils/Segl Maria;Sils/Segl Maria;GR;GR22;;
7515;7515 Sils/Segl Baselgia;Sils/Segl Baselgia;GR;GR22;;
7516;7516 Maloja;Maloja;GR;GR24;;
7517;7517 Plaun da Lej;Plaun da Lej;GR;GR22;;
7522;7522 La Punt-Chamues-ch;La Punt-Chamues-ch;GR;GR23;;
7523;7523 Madulain;Madulain;GR;GR23;;
7524;7524 Zuoz;Zuoz;GR;GR23;;
7525;7525 S-chanf;S-chanf;GR;GR23;;
7526;7526 Cinuos-chel;Cinuos-chel;GR;GR23;;
7527;7527 Brail;Brail;GR;GR20;;
7530;7530 Zernez;Zernez;GR;GR20;;
7532;7532 Tschierv;Tschierv;GR;GR21;;
7533;7533 Fuldera;Fuldera;GR;GR21;;
7534;7534 Lü;Lü;GR;GR21;;
7535;7535 Valchava;Valchava;GR;GR21;;
7536;7536 Sta. Maria Val Müstair;Sta. Maria Val Müstair;GR;GR21;;
7537;7537 Müstair;Müstair;GR;GR21;;
7542;7542 Susch;Susch;GR;GR20;;
7543;7543 Lavin;Lavin;GR;GR20;;
7545;7545 Guarda;Guarda;GR;GR20;;
7546;7546 Ardez;Ardez;GR;GR20;;
7550;7550 Scuol;Scuol;GR;GR20;;
7551;7551 Ftan;Ftan;GR;GR20;;
7552;7552 Vulpera;Vulpera;GR;GR20;;
7553;7553 Tarasp;Tarasp;GR;GR20;;
7554;7554 Sent;Sent;GR;GR20;;
7556;7556 Ramosch;Ramosch;GR;GR20;;
7557;7557 Vnà;Vnà;GR;GR20;;
7558;7558 Strada;Strada;GR;GR20;;
7559;7559 Tschlin;Tschlin;GR;GR20;;
7560;7560 Martina;Martina;GR;GR20;;
7562;7562 Samnaun-Compatsch;Samnaun-Compatsch;GR;GR20;;
7563;7563 Samnaun Dorf;Samnaun Dorf;GR;GR20;;
7602;7602 Casaccia;Casaccia;GR;GR24;;
7603;7603 Vicosoprano;Vicosoprano;GR;GR24;;
7604;7604 Borgonovo;Borgonovo;GR;GR24;;
7605;7605 Stampa;Stampa;GR;GR24;;
7606;7606 Promontogno;Promontogno;GR;GR24;;
7608;7608 Castasegna;Castasegna;GR;GR24;;
7610;7610 Soglio;Soglio;GR;GR24;;
7710;7710 Ospizio Bernina;Ospizio Bernina;GR;GR25;;
7741;7741 S. Carlo (Poschiavo);S. Carlo (Poschiavo);GR;GR25;;
7742;7742 Poschiavo;Poschiavo;GR;GR25;;
7743;7743 Brusio;Brusio;GR;GR25;;
7744;7744 Campocologno;Campocologno;GR;GR25;;
7745;7745 Li Curt;Li Curt;GR;GR25;;
7746;7746 Le Prese;Le Prese;GR;GR25;;
7747;7747 Viano;Viano;GR;GR25;;
7748;7748 Campascio;Campascio;GR;GR25;;
8000;8000 Zürich;Zürich;ZH;ZH03;;
8001;8001 Zürich;Zürich;ZH;ZH01;;
8002;8002 Zürich;Zürich;ZH;ZH01;;
8003;8003 Zürich;Zürich;ZH;ZH02;;
8004;8004 Zürich;Zürich;ZH;ZH03;;
8005;8005 Zürich;Zürich;ZH;ZH04;;
8006;8006 Zürich;Zürich;ZH;ZH05;;
8008;8008 Zürich;Zürich;ZH;ZH06;;
8010;8010 Zürich;Zürich;ZH;ZH33;;
8011;8011 Zürich Mülligen SC;Zürich Mülligen SC;ZH;ZH33;;
8012;8012 Zürich;Zürich;ZH;ZH33;;
8014;8014 Zürich 14 Zustellung;Zürich 14 Zustellung;ZH;ZH33;;
8015;8015 Zürich 15 Zustellung;Zürich 15 Zustellung;ZH;ZH33;;
8016;8016 Zürich 16 Zustellung;Zürich 16 Zustellung;ZH;ZH33;;
8020;8020 Zürich 1;Zürich 1;ZH;ZH03;;
8021;8021 Zürich 1 Sihlpost;Zürich 1 Sihlpost;ZH;ZH03;;
8022;8022 Zürich;Zürich;ZH;ZH01;;
8023;8023 Zürich;Zürich;ZH;ZH01;;
8024;8024 Zürich;Zürich;ZH;ZH01;;
8025;8025 Zürich 25 Urania;Zürich 25 Urania;ZH;ZH01;;
8026;8026 Zürich Helvetiaplatz;Zürich Helvetiaplatz;ZH;ZH03;;
